   # Index         I (Jy)      M/D (uas)       PA (deg)  VA red. chisq  CP red. chisq     red. chisq     log-liklhd     FileName
         0       0.579943        3.88951        77.2736        32.8857        13.0369         21.032       -988.943     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1000.163_0_230.e9_6.2e9_1.74257e+27_40.dat
         1       0.593909        3.90552        195.932        15.2325        23.6274        19.1798       -991.715     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1001.163_0_230.e9_6.2e9_1.74257e+27_40.dat
         2       0.526946        3.90525        184.015        26.8201        34.9031        30.1761       -1456.54     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1002.163_0_230.e9_6.2e9_1.74257e+27_40.dat
         3       0.624524        3.84705          42.19        15.6649        43.3699        29.9579        -1416.1     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1003.163_0_230.e9_6.2e9_1.74257e+27_40.dat
         4       0.411906        3.71376        42.4895         9.8688         35.906        23.4789       -1136.86     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1004.163_0_230.e9_6.2e9_1.74257e+27_40.dat
         5       0.613202        3.81967        143.562        31.7187        14.8649        21.5147       -1037.53     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1005.163_0_230.e9_6.2e9_1.74257e+27_40.dat
         6       0.539612        3.90144        87.2647        22.9697        12.5246        16.5246        -804.86     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1006.163_0_230.e9_6.2e9_1.74257e+27_40.dat
         7        1.06863         3.7129        126.538        37.5244        28.1977         31.147       -1518.52     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1007.163_0_230.e9_6.2e9_1.74257e+27_40.dat
         8       0.733944        4.18835        186.579        29.0272        25.4584        26.0502       -1253.68     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1008.163_0_230.e9_6.2e9_1.74257e+27_40.dat
         9       0.537923        3.90917        198.272        27.5553        12.3611        18.3942       -1124.15     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1009.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        10       0.511805        3.73442        204.851        14.7867        12.8904        13.2282       -763.792     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1010.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        11       0.592671        3.83107        197.857        13.0038         11.158        11.5376       -697.227     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1011.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        12       0.765301        3.92893        213.759        18.9432        17.0647        17.2422       -1024.57     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1012.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        13       0.667314        3.79608        202.944        15.9265        13.8037        14.2048       -834.739     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1013.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        14       0.955333        3.97043        203.088        34.9785        25.9392        28.8485       -1483.43     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1014.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        15       0.840187        4.21778        204.681         26.757        15.4253        19.6977       -1088.44     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1015.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        16       0.781542        3.87025        203.767        19.2014        15.5328        16.5304       -867.092     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1016.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        17       0.712945         3.8021        203.241        16.9679        12.2198        13.7994       -769.775     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1017.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        18       0.686254        3.79173        203.253        17.4368        11.8455        13.7986       -751.351     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1018.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        19       0.650354         3.8506        204.187        17.9443        12.8462        14.5523       -769.075     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1019.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        20       0.662754        3.83849        199.905        22.1465         11.736        15.7502       -809.029     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1020.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        21       0.541262        3.78088        191.484        27.0964        15.8615        20.0766       -984.743     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1021.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        22       0.565378        3.84053        197.703        30.9877        13.3648        20.3978       -1030.84     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1022.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        23       0.612681        3.85364        193.204        45.7467        16.0673        28.1475       -1404.85     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1023.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        24       0.807732        4.05407        55.6421        23.6844        27.9048        25.0825       -1194.52     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1024.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        25       0.677674         4.0171        55.1186        23.6853        29.5268        25.9532       -1227.25     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1025.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        26        0.63867        3.74864        195.383        32.9155        13.2614        21.1651          -1081     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1026.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        27       0.916628        4.28122        60.9346        27.3472        33.5096        29.6533       -1396.81     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1027.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        28       0.854087        4.01086        56.1809        28.5742        30.8586        28.7546       -1350.14     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1028.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        29       0.759546        4.15289        55.4425        29.0118        32.9556        30.0666       -1400.71     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1029.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        30       0.549734        4.16103        59.1151        20.2597        33.4042        26.5716       -1228.74     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1030.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        31       0.741303        4.06714        50.2469        26.1396        29.9872        27.2479       -1282.81     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1031.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        32       0.736631        3.94327        49.9783        23.9167        31.1143        26.9039       -1270.41     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1032.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        33       0.827591         3.9656        54.3009        27.0884        29.4939        27.3881          -1291     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1033.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        34        1.01988        4.02542        55.7839        29.0889        30.2138        28.6283       -1352.72     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1034.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        35       0.976252        3.83239        48.2094        30.4244        29.5055        28.8182       -1372.47     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1035.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        36        1.05871        3.78133        54.6544        43.9464        32.3846        36.1347       -1706.38     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1036.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        37        1.10946        3.79737        48.8771        54.1706        34.0951        41.4165       -2029.13     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1037.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        38       0.785268        3.79483        50.4811        20.7131         30.836        25.3871        -1218.6     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1038.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        39        1.05362        3.93756        45.4523        34.4137        29.2195        30.3675       -1443.49     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1039.163_0_230.e9_6.2e9_1.74257e+27_40.dat
        40        1.04516        3.98905        45.5607        25.9338        30.3684        27.3645       -1322.14     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_40/image_a+0.94.1040.163_0_230.e9_6.2e9_1.74257e+27_40.dat
