   # Index         I (Jy)      M/D (uas)       PA (deg)  VA red. chisq  CP red. chisq     red. chisq     log-liklhd     FileName
         0       0.520897         3.5217        144.958        17.2287          12.44        14.1643        -812.24     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1000.163_0_230.e9_6.2e9_6.91e+25_1.dat
         1       0.527485        3.60739        191.699        6.28278        17.2067        11.8338       -721.173     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1001.163_0_230.e9_6.2e9_6.91e+25_1.dat
         2       0.462019        3.54897        177.332        12.8748        23.5261        18.0742       -995.428     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1002.163_0_230.e9_6.2e9_6.91e+25_1.dat
         3        0.49817        3.58058        161.745        15.3858         17.035        15.7679       -892.316     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1003.163_0_230.e9_6.2e9_6.91e+25_1.dat
         4       0.463091         3.7336        90.3326        9.68655        14.3738        11.8477       -680.344     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1004.163_0_230.e9_6.2e9_6.91e+25_1.dat
         5       0.524804        3.85273        73.9777        8.49691        26.6587        17.7874       -973.829     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1005.163_0_230.e9_6.2e9_6.91e+25_1.dat
         6       0.498169        4.09164         172.05        9.20554         15.495        12.2251        -718.24     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1006.163_0_230.e9_6.2e9_6.91e+25_1.dat
         7       0.447982        3.68097        92.5762        8.48818        14.8948         11.592       -670.069     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1007.163_0_230.e9_6.2e9_6.91e+25_1.dat
         8       0.436289        3.63592        196.633        9.51935        10.8101        9.89807       -617.662     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1008.163_0_230.e9_6.2e9_6.91e+25_1.dat
         9       0.522788         3.4617        184.087        25.0052        13.1814        17.9925       -992.305     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1009.163_0_230.e9_6.2e9_6.91e+25_1.dat
        10       0.567837          3.982        57.2646        10.6953        23.3315        17.0082       -946.117     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1010.163_0_230.e9_6.2e9_6.91e+25_1.dat
        11       0.583719        3.77413        48.9089        9.29181        28.3501        19.0291       -1045.96     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1011.163_0_230.e9_6.2e9_6.91e+25_1.dat
        12       0.503491        3.77984       -176.692        12.9873        16.8993        14.6361       -830.846     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1012.163_0_230.e9_6.2e9_6.91e+25_1.dat
        13       0.520923        3.61006       -289.313        10.8588        28.7978        19.9575       -1083.35     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1013.163_0_230.e9_6.2e9_6.91e+25_1.dat
        14       0.556112         3.6663       -165.143        12.5057        11.1329        11.3882       -694.302     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1014.163_0_230.e9_6.2e9_6.91e+25_1.dat
        15       0.540475        3.56949       -188.136        20.4329        13.2707        16.0181        -902.13     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1015.163_0_230.e9_6.2e9_6.91e+25_1.dat
        16       0.549467        3.47164       -198.963        17.2314         16.124        16.1044       -898.315     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1016.163_0_230.e9_6.2e9_6.91e+25_1.dat
        17       0.496469        3.56731       -275.498        10.5919        13.2822        11.6734        -673.91     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1017.163_0_230.e9_6.2e9_6.91e+25_1.dat
        18        0.48819        3.51683       -179.758        6.20402        14.1424        10.1862        -631.48     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1018.163_0_230.e9_6.2e9_6.91e+25_1.dat
        19       0.525124        3.56705        -190.66        9.13118        16.3353        12.6345       -740.756     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1019.163_0_230.e9_6.2e9_6.91e+25_1.dat
        20       0.392434        3.73635       -172.068        8.51858        16.2349        12.3108       -713.455     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1020.163_0_230.e9_6.2e9_6.91e+25_1.dat
        21       0.455745        3.86644       -167.466        13.5592        16.6374        14.7511       -835.581     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1021.163_0_230.e9_6.2e9_6.91e+25_1.dat
        22       0.493208        3.92816       -174.992        17.0878        20.2477        18.2113       -1008.26     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1022.163_0_230.e9_6.2e9_6.91e+25_1.dat
        23       0.445019        3.87167        -176.45        11.8261        14.8412        13.0396       -764.626     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1023.163_0_230.e9_6.2e9_6.91e+25_1.dat
        24       0.475717        3.77218       -192.915        13.9597         11.547         12.249       -711.977     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1024.163_0_230.e9_6.2e9_6.91e+25_1.dat
        25        0.46813         3.7065       -194.564        9.40203        15.4865        12.3075       -715.937     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1025.163_0_230.e9_6.2e9_6.91e+25_1.dat
        26       0.475631        3.62689       -175.076        5.41113          22.65        14.3133       -825.473     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1026.163_0_230.e9_6.2e9_6.91e+25_1.dat
        27       0.472299         3.6155       -160.877        6.95198        13.0795        9.95743       -617.327     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1027.163_0_230.e9_6.2e9_6.91e+25_1.dat
        28       0.477727         3.8229       -164.483        14.0834        13.2886        13.2204        -762.74     /gpfs/hpu/EHT2/supplementary/Moscibrodzka+2016/a+0.94/m_1_1_1/image_a+0.94.1028.163_0_230.e9_6.2e9_6.91e+25_1.dat
